index,coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
2309,neutral,yes,khrossi,0,#Coachella #Coachella2015 #CoachellaTravelPackage FOR SALE: Weekend One Travel Pak 4 people at La Quinta http://t.co/LRnWndY32M,,1/7/15 13:47,5.52945e+17,,Pacific Time (US & Canada)
2310,neutral,yes,MyDesert,33,"#Coachella2015 passes may be sold out, but locals will have a 2nd chance to get tickets http://t.co/mta6e3o2An http://t.co/fZ6gUL2QKU",,1/7/15 13:45,5.52944e+17,"Palm Springs, California",Pacific Time (US & Canada)
2311,neutral,yes,DesertSun_Music,0,"#Coachella2015 passes may be sold out, but locals will have a 2nd chance to get tickets http://t.co/ectqW2U2Z8 http://t.co/BaFNzya2Xu",,1/7/15 13:45,5.52944e+17,"Palm Springs, California",Arizona
2312,neutral,yes,sleazystfn,1,Guess is who is gonna wiggle wiggle at coachella! @chHELLOVENUS #Coachella2015 #Coachella #kpop #hellovenus http://t.co/19XaHvcnG3,,1/7/15 13:43,5.52944e+17,los angelas,Pacific Time (US & Canada)
2313,neutral,yes,amazingcrystall,0,My perfect Coachella line up! #FifthHarmony #Coachella #Coachella2015 http://t.co/dzR2sfFHqE,,1/7/15 13:38,5.52942e+17,,
2314,neutral,yes,kristinchan_,0,I guess I'm stepping out of my granny pants and putting flowers in my hair. #coachella2015,,1/7/15 13:37,5.52942e+17,San Francisco,Tijuana
2315,neutral,yes,GDavis08,0,ACDC is still going? #Coachella2015,,1/7/15 13:37,5.52942e+17,NYC,Eastern Time (US & Canada)
2316,neutral,yes,JiggyCray,0,I'm going to Coachella #Coachella2015,,1/7/15 13:37,5.52942e+17,California ,Arizona
2317,neutral,yes,adlrys,0,It's that time of year again #Coachella2015 http://t.co/FhmfR23daM,,1/7/15 13:37,5.52942e+17,MNL,Singapore
2318,neutral,yes,BBerkenstadt,2,"RT @ChuckGreenman: Did you get your #Coachella2015 tickets? If not, here's probably why: http://t.co/rgBKJWabQL @coachella @goldenvoice httÛ_",,1/7/15 13:35,5.52942e+17,,Arizona
2319,neutral,yes,booyouwhores,4,so yeah IÛªm looking for a weekend 1 coachella ticket! please RT to help me find one thanks #Coachella2015 #coachellaforsale  #coachella,,1/7/15 13:32,5.52941e+17,Djibouti,Eastern Time (US & Canada)
2320,neutral,yes,Anthony9er,0,"@sadiiies have fun for me, okay punk? _Ù÷__ #Coachella2015 http://t.co/3FK9gJVR17",,1/7/15 13:30,5.5294e+17,"Los Angeles, CA",
2321,neutral,yes,TheCananTasci,2,Tried &amp; failed at getting #Coachella2015 tickets? Want to comment on the festival selling out so quickly? Contact @JournoWes 909-483-8549,,1/7/15 13:26,5.52939e+17,,Pacific Time (US & Canada)
2322,neutral,yes,allison_huntley,1,"Okay, here I fixed it #FifthHarmony #Coachella #Coachella2015 http://t.co/3tnGJqhqKt",,1/7/15 13:25,5.52939e+17,,
2323,neutral,yes,Akwasi,0,#COACHELLA2015 - And so it begins...,,1/7/15 13:25,5.52939e+17,London,London
2324,neutral,yes,maddyquestions,1,RT @sageleann: We out here #Coachella2015 @maddyquestions,,1/7/15 13:20,5.52938e+17,,Alaska
2325,neutral,yes,AdrianneViz,0,So #Coachella2015 sold out real quick like real quick _Ù÷Ô_Ù÷,,1/7/15 13:17,5.52937e+17,,
2326,neutral,yes,_omarcitooo,0,ÛÏ@MyDesert: .@coachella festival passes sell out in 38 minutes http://t.co/VAD0rJYwWT #Coachella2015Û kms,,1/7/15 13:16,5.52937e+17,"Los Angeles, CA",Arizona
2327,neutral,yes,FieldsofCream,0,@HopeUproar @coachella That's what @AXSTV is for _Ù÷ä http://t.co/Iff5A5tAON #AXStv #Coachella2015 #Coachella _Ù_µ_ÙÎµ_ÙÎ¼_ÙÎ__Ùã,,1/7/15 13:13,5.52936e+17,Southern California Û¢ PISCES ªÒ,Pacific Time (US & Canada)
2328,neutral,yes,sarah_dreier,1,"RT @santanaxsankofa: ÛÏ@sarah_dreier: #Coachella2015 #coachellaticketsÛ HELP MY BOO! Sell her weekend 1 coachella ticket, she has watermelonÛ_",,1/7/15 13:12,5.52936e+17,,
2329,neutral,yes,1tsmejp,0,salty #coachella2015 status,,1/7/15 13:12,5.52936e+17,North Jersey,Eastern Time (US & Canada)
2330,neutral,yes,vanessafranko,3,Passes for @coachella sold out in less than 40 minutes. http://t.co/WF10uXQ9SH #Coachella2015,,1/7/15 13:08,5.52935e+17,"Riverside, CA",Pacific Time (US & Canada)
2331,neutral,yes,rainesallnight,1,So who wants to buy a fucking shuttle pass. #Coachella2015,,1/7/15 13:06,5.52934e+17,,Pacific Time (US & Canada)
2332,neutral,yes,SekKayla,175,RT @Raekwon: You see it #Coachella2015,,1/7/15 13:05,5.52934e+17,,
2333,neutral,yes,Its_Aubvious,0,"RIP in peace, little bank account. #Coachella2015 http://t.co/CehAGiQoBL",,1/7/15 13:05,5.52934e+17,Los Angeles,Central Time (US & Canada)
2334,neutral,yes,KekeMonsterr,1,RT @OneofThaBoys: ÛÏ@MyDesert: .@coachella festival passes sell out in 38 minutes http://t.co/QAzGxGkaE4 #Coachella2015Û _Ù÷Õ,,1/7/15 13:05,5.52934e+17,,Quito
2335,neutral,yes,eleven_eleven91,0,The only good thing about the #Coachella2015 lineup that will be worth seeing is Jack White.,,1/7/15 13:04,5.52934e+17,Kansas,
2336,neutral,yes,OneofThaBoys,1,ÛÏ@MyDesert: .@coachella festival passes sell out in 38 minutes http://t.co/QAzGxGkaE4 #Coachella2015Û _Ù÷Õ,,1/7/15 13:03,5.52934e+17,where the wild things are.,Central Time (US & Canada)
2337,neutral,yes,silvitaa__,0,I've been on the searching for tickets page for a whole hour :-/ #Coachella2015 http://t.co/mIS767UZld,,1/7/15 13:02,5.52933e+17,,Arizona
2338,neutral,yes,ChuckGreenman,2,"Did you get your #Coachella2015 tickets? If not, here's probably why: http://t.co/rgBKJWabQL @coachella @goldenvoice http://t.co/L3iPWxAeSu",,1/7/15 13:02,5.52933e+17,Los Angeles,
2339,neutral,yes,Samanthuuh_,0,ÛÏ@MyDesert: .@coachella festival passes sell out in 38 minutes http://t.co/QWnK6tkLc6 #Coachella2015Û lol,,1/7/15 13:01,5.52933e+17,you're loved,Pacific Time (US & Canada)
2340,neutral,yes,LauRAWRx,0,Obligatory coachella post _ÙÕ Who's going weekend 1?! #coachella #coachella2015 http://t.co/iBz99OCVcj,,1/7/15 12:59,5.52933e+17,"Los Angeles, CA",Pacific Time (US & Canada)
2341,neutral,yes,the_sly_virus,0,Was it record time for #Coachella2015 to sell out? I don't think so but pretty damn close.,,1/7/15 12:58,5.52932e+17,"Squampton, BC. Canada",Pacific Time (US & Canada)
2342,neutral,yes,mimi3000,0,Damn that was quick. #coachella #Coachella2015 #Coachellatickets,,1/7/15 12:58,5.52932e+17,Where u should be... HNLªÁª´ÄÉ ,Hawaii
2343,neutral,yes,IeshaJenee,1,I'm not going to Vegas on Friday_Ù÷©_Ù÷Óbut I'll be in Cali for #Coachella2015,,1/7/15 12:57,5.52932e+17,Bermuda Triangle,Atlantic Time (Canada)
2344,neutral,yes,JaretPrahl,0,Best text to get from my dad see you at #Coachella2015 http://t.co/GXvnJk1m5q,,1/7/15 12:57,5.52932e+17,,
2345,neutral,yes,TylerMNorton,0,Looking for a W1 Car Camping Spot! #Coachella #Coachella2015,,1/7/15 12:55,5.52932e+17,Dallas,Eastern Time (US & Canada)
2346,neutral,yes,SUmanzio,0,People! Always go with the Presales! #Coachella2015,,1/7/15 12:54,5.52931e+17,,
2347,neutral,yes,FlasheJordan,0,#FlasheJordan tryna perform at #Coachella2015,,1/7/15 12:52,5.52931e+17,Texas/Los Angeles + VANS Model,
2348,neutral,yes,BigPapiEddie,1,RT @Markerito: When weekend 1 is sold out #Coachella2015 http://t.co/8kfc2wlJsA,,1/7/15 12:52,5.52931e+17,California,Arizona
2349,neutral,yes,TheCananTasci,2,FYI via @IEMusicNow as of 12:40 p.m. both weekends of @coachella passes sold out #Coachella2015,,1/7/15 12:50,5.5293e+17,,Pacific Time (US & Canada)
2350,neutral,yes,LilTifff,1,"Soo, who got their Coachella pass??!
_ÙªÜ_Ù_¦÷Û_ÙÎ«_Ù_Á_ÙÈ #Coachella2015",,1/7/15 12:50,5.5293e+17,In My Zone ö_,Alaska
2351,neutral,yes,iknowleslie,1,"RT @akacharleswade: ÛÏ#Coachella2015 is ON SALE NOW! Travel Packages, Shuttles, Safari Tents &amp; Platinum Estates are available http://t.co/fFÛ_",,1/7/15 12:46,5.52929e+17,H-Town or ÓÓA baby ,Pacific Time (US & Canada)
2352,neutral,yes,InfiniteMoni,0,Anybody interested in two #Coachella2015 tickets DM! Weekend 2 with a shuttle pass! #coachella #Tickets,,1/7/15 12:45,5.52929e+17,in Wales with Bale,Pacific Time (US & Canada)
2353,neutral,yes,louis_louis20,0,Bout to grind hard to get on the #Coachella2015 snapchat story _Ù÷â_Ù÷_,,1/7/15 12:44,5.52929e+17,on the hogwarts express ,Quito
2354,neutral,yes,blankstare_bear,0,"Take a look at the #Coachella line up for 2015 #coachella2015
 http://t.co/SgtprAh4lF",,1/7/15 12:44,5.52929e+17,,
2355,neutral,yes,DJSRSLY,0,#GovBall2015 lineup already stunting on #Coachella2015 http://t.co/RncRL0HmZL,,1/7/15 12:44,5.52929e+17,Los Angeles,Pacific Time (US & Canada)
2356,neutral,yes,KatCorbett,6,Did you buy your @coachella tix? Which bands do you want to see the most? #Coachella2015 cc: @kroq,,1/7/15 12:43,5.52929e+17,Los Angeles,Pacific Time (US & Canada)
2357,neutral,yes,JournaLiset,3,RT @JCMaherPhoto: Here comes Coachella! Relive 2014's Weekend 1 here: Photos: http://t.co/n7pyA00bQu #Coachella2015 http://t.co/utyuY1T4P1 Û_,,1/7/15 12:43,5.52929e+17,"Ontario, California",Pacific Time (US & Canada)
2358,neutral,yes,allanaguti,8,RT @gusturner1: The only #Coachella2015 article u need ÛÏ@PigsAndPlans: No. No. No. Nope. No. No way. Nochella http://t.co/Estz464zjA http:/Û_,,1/7/15 12:43,5.52928e+17,phoenix,Arizona
2359,neutral,yes,ZachStillFresh,1,RT @tonyheally: My totem for when @Drake headlines #Coachella2015 http://t.co/hFc3grQZLV,,1/7/15 12:39,5.52928e+17,Southern California,Pacific Time (US & Canada)
2360,neutral,yes,brownjenjen,71,California USA Corona  Õ http://t.co/mxCREvIlGP #Coachella2015 135 Coachella 2015 makes space for rockers and ravers this year Coachella 2015,,1/7/15 12:38,5.52927e+17,"Dallas, TX",Ljubljana
2361,neutral,yes,livelyluckyliz,0,My heart just sank _Ù÷_ #Coachella2015 #soldout,,1/7/15 12:37,5.52927e+17,,Pacific Time (US & Canada)
2362,neutral,yes,NickHuddleston,1,RT @thetaltale: You're on the standby page -_- #Coachella2015,,1/7/15 12:37,5.52927e+17,LAà NYC,Eastern Time (US & Canada)
2363,neutral,yes,milllenac,74,"RT @brownjenjen: Michigan USA Lansing  Õ http://t.co/COTujeCthd #Coachella2015 513 First impressions of Coachella 2015: Disconnects, surprisÛ_",,1/7/15 12:37,5.52927e+17,"Dallas, TX",Pacific Time (US & Canada)
2364,neutral,yes,AustinP1997,0,IF ANYONE HAS AN EXTRA TICKET TO #Coachella2015 AND POSSIBLY A PLANE TICKET TOO HMU THANKS,,1/7/15 12:36,5.52927e+17,North Carolina,Pacific Time (US & Canada)
2365,neutral,yes,NuuElementz,1,"RT @JetLifeLidz: 2015 @Coachella Lineup... 

http://t.co/YPOCuLnI2g #TheNuu #nuuelementz #coachella2015 http://t.co/ifkUOWTA6V",,1/7/15 12:33,5.52926e+17,"Tallahassee, United States",Eastern Time (US & Canada)
2366,neutral,yes,royaltenebaum,1,Will exchange a Coachella Weekend 2 shuttle pass for a Weekend 2 car camping pass #coachella #coachella2015,,1/7/15 12:31,5.52926e+17,,Tijuana
2367,neutral,yes,LadiiMafia,0,haiiiiiii @CoachellaTicket is giving away tickets! go RT them if you want to #coachella2015 with the cool people!!!!!!!,,1/7/15 12:31,5.52926e+17,,
2368,neutral,yes,kenjaminho,0,so... how'd the #Coachella ticket rush go for everyone?? lol #Coachella2015 #goldenvoice #festivalseason,,1/7/15 12:31,5.52925e+17,Inviscus | ARC Records,Pacific Time (US & Canada)
2369,neutral,yes,quincianajones,0,"Also on that note, if anyone is looking to trade a weekend 1 pass with weekend 2, HMU #Coachella2015","[34.41297734, -119.85105046]",1/7/15 12:30,5.52925e+17,,Pacific Time (US & Canada)
2370,neutral,yes,Alyssaalipp,0,Anyone going to coachella have a car camping I can buy !!? I forgot to purchase one lol #coachella2015,"[32.64016483, -117.07923565]",1/7/15 12:29,5.52925e+17,,
2371,neutral,yes,TedPilkington1,0,What is #Coachella2015 ?????,,1/7/15 12:29,5.52925e+17,"Adelaide, Australia.",Adelaide
2372,neutral,yes,brownjenjen,74,"Michigan USA Lansing  Õ http://t.co/COTujeCthd #Coachella2015 513 First impressions of Coachella 2015: Disconnects, surprises and more... CoÛ_",,1/7/15 12:28,5.52925e+17,"Dallas, TX",Ljubljana
2373,neutral,yes,brianakauffman,0,Can you say #Coachella2015? @_shinae,,1/7/15 12:27,5.52925e+17,Los Angeles,Eastern Time (US & Canada)
2374,neutral,yes,thetourlife1D,1,"RT @mackstagram: REMINDER! 
I have a VIP Coachella 3Day weekend pass, that I need to get rid of asap. DM me if interested. _ü_Ù÷ #Coachella20Û_",,1/7/15 12:27,5.52924e+17,USA,Atlantic Time (Canada)
2375,neutral,yes,Erinthompson30,0,The moment you get off the standby page_ÙªÎ #Coachella2015,,1/7/15 12:25,5.52924e+17,"capistrano beach, CA",Pacific Time (US & Canada)
2376,neutral,yes,mackstagram,1,"REMINDER! 
I have a VIP Coachella 3Day weekend pass, that I need to get rid of asap. DM me if interested. _ü_Ù÷ #Coachella2015",,1/7/15 12:25,5.52924e+17,USA,Atlantic Time (Canada)
2377,neutral,yes,Xmindbodyspirit,0,"If you're still on stand by for #Coachella2015 tickets, your struggle is real.",,1/7/15 12:25,5.52924e+17,Dirty Desert Dweller,Pacific Time (US & Canada)
2378,neutral,yes,casscox123,0,#Coachella2015 standby for 20 minutes... Shoulda done the pre-sale,,1/7/15 12:24,5.52924e+17,,
2379,neutral,yes,AN21MERCADO,0,Round 3 here we go! #Coachella2015 http://t.co/VRNdKPrNaX,,1/7/15 12:23,5.52924e+17,TJ,Arizona
2380,neutral,yes,RuvalcabaFelipe,1,Anyone selling a car camping pass weekend 2 #Coachella #Coachella2015,,1/7/15 12:22,5.52923e+17,,
2381,neutral,yes,RedCarpetRoxy,0,#coachella2015 lineup announced! Who is going? #redcarpetroxy #musicfestival http://t.co/O3le1FFb1u,,1/7/15 12:21,5.52923e+17,LA/NYC/Many Places In Between,Pacific Time (US & Canada)
2382,neutral,yes,bhaked,0,Standby #Coachella2015,,1/7/15 12:21,5.52923e+17,,
2383,neutral,yes,paigemccall,0,IT'S GROUP TEXT SEASON #coachella2015,,1/7/15 12:20,5.52923e+17,Los Angeles,Pacific Time (US & Canada)
2384,neutral,yes,Ajweiner3,0,#Coachella2015 @ Coachella Palm Springs http://t.co/pzdXtGr5lP,"[34.09403659, -118.37244768]",1/7/15 12:20,5.52923e+17,"Northridge, California",Pacific Time (US & Canada)
2385,neutral,yes,WhiskeyGRLWastd,2,@tres_joliee @bobbanni3 @KatyaOrphali now I know I'm not going alone and I got my crew with me. #Coachella2015,"[33.98229741, -117.33631748]",1/7/15 12:18,5.52922e+17,,Arizona
2386,neutral,yes,MichaelKTA,0,Meet me in the desert. #coachella2015,,1/7/15 12:18,5.52922e+17,Roseville California,Pacific Time (US & Canada)
2387,neutral,yes,DevanMoilanen,0,#Coachella2015 tickets officially purchased,,1/7/15 12:18,5.52922e+17,,Alaska
2388,neutral,yes,frankdeez11,0,I NEED A CAR CAMPING PASS FOR WKND 2 #Coachella2015 #Coachella #weekend2 #Coachella lol,,1/7/15 12:18,5.52922e+17,"SoCal made me, Texas raised me",
2389,neutral,yes,itsKunalSheth,19,RT @mitchmarzuola: kanye shows up anyway and has his own tent specifically for rants #Coachella2015,,1/7/15 12:16,5.52922e+17,1 AU,Eastern Time (US & Canada)
2390,neutral,yes,AdiViveLeRock,0,holding a smug #mature smile while I see all the kids refreshing their browsers to buy Coachella tickets #Coachella2015,,1/7/15 12:15,5.52922e+17,"iphone, California",Alaska
2391,neutral,yes,Crazy_DanF,0,Coachella tix just went on sale girls @amanda_pizza @heyyitsray @stefkahn @StefandRay Who is broke? #Coachella2015,,1/7/15 12:14,5.52921e+17,"Sunnyvale, CA",Pacific Time (US & Canada)
2392,neutral,yes,thehdiary,0,The waiting game _Ù÷Ò #Coachella2015 http://t.co/9O4EyiVtHR,,1/7/15 12:14,5.52921e+17,London,London
2393,neutral,yes,derprevere,1,RT @regiesy: it's like all the festivals decided to drop their lineups in one day #Ultra2015 #coachella2015 #GovBallNYC #Bottlerock,,1/7/15 12:13,5.52921e+17,from The Internet,Eastern Time (US & Canada)
2394,neutral,yes,travissaurusrex,0,Gotta be quick on the trigger_ÙÓÇ #Coachella2015,,1/7/15 12:12,5.52921e+17,Long Beach,Pacific Time (US & Canada)
2395,neutral,yes,stuckinthedesrt,0,Struggle is real...#Coachella2015 http://t.co/pQQelrlvhl,,1/7/15 12:12,5.52921e+17,California Desert,Pacific Time (US & Canada)
2396,neutral,yes,EthanWallick,0,Buying tickets for #Coachella2015 is like trying to catch mewtwo with a pokeball,,1/7/15 12:10,5.5292e+17,,
2397,neutral,yes,jasminalyssa,0,Done and done. _Ù÷ #Coachella2015,,1/7/15 12:09,5.5292e+17,,Arizona
2398,neutral,yes,dpaux,0,Sold outchella #Coachella2015,,1/7/15 12:08,5.5292e+17,Echo Park,
2399,neutral,yes,LANGMarMendoza,11,I'm curious to see how long (or short) it takes for #Coachellatickets to sell out. Are you buying? #Coachella2015 http://t.co/D8PwYpqEdP,,1/7/15 12:07,5.52919e+17,"Los Angeles, Calif.",Hawaii
2400,neutral,yes,esther_bunnyy,0,For all of you on the standby page... May the odds be ever in your favor. #Coachella2015,,1/7/15 12:06,5.52919e+17,Orange County,Alaska
2401,neutral,yes,hillaryfoss,0,"The @FindTheBest Office: ""Are you in?"" ""So you got it?"" ""Weekend 1 or Weekend 2?"" ""Shuttle Pass?"" ""You got some?"" ""How many?"" #Coachella2015",,1/7/15 12:06,5.52919e+17,"Santa Barbara, CA",Pacific Time (US & Canada)
2402,neutral,yes,laseanb1,0,so . . . who's going to #Coachella2015 ??,,1/7/15 12:05,5.52919e+17,,Eastern Time (US & Canada)
2403,neutral,yes,InsideSoCalENT,10,RT @LANGMarMendoza: AND its ON! Are you getting #Coachellatickets this year? Tell us why or why not... #Coachella2015 @coachella,,1/7/15 12:04,5.52919e+17,Los Angeles,Arizona
2404,neutral,yes,CAlli_SF,0,Who else is on standby for coachella tickets and has time to check twitter? #Coachella2015,,1/7/15 12:03,5.52919e+17,,
2405,neutral,yes,LANGMarMendoza,10,AND its ON! Are you getting #Coachellatickets this year? Tell us why or why not... #Coachella2015 @coachella,,1/7/15 12:03,5.52919e+17,"Los Angeles, Calif.",Hawaii
2406,neutral,yes,natnatisawesome,0,The struggle! @coachella #Coachella2015 #weekend2 http://t.co/P8aB9hnt3P,,1/7/15 12:03,5.52919e+17,,America/Los_Angeles
2407,neutral,yes,regiesy,1,it's like all the festivals decided to drop their lineups in one day #Ultra2015 #coachella2015 #GovBallNYC #Bottlerock,,1/7/15 12:02,5.52918e+17,"Bacolod/Pasig, PHilippines",Hong Kong
2408,neutral,yes,kfreeman0074,0,No one knows stress until they've tried to buy a coachella ticket #Coachella2015,,1/7/15 11:59,5.52917e+17,Las Vegas,Pacific Time (US & Canada)
2409,neutral,yes,lifelovelana,1,How I feel about #Coachella2015 this year @Coachella @Drake http://t.co/igCEQb0EUV,,1/7/15 11:57,5.52917e+17,"Los Angeles, CA",Pacific Time (US & Canada)
2410,neutral,yes,RedCarpetRoxy,0,@coachella 2015 lineup has been announced.Who r u most excited to see?: http://t.co/6PlCuCc65t #RedCarpetRoxy #Coachella2015 #VanessaHudgens,,1/7/15 11:56,5.52917e+17,LA/NYC/Many Places In Between,Pacific Time (US & Canada)
2411,neutral,yes,zoegillespie,0,About to combust #coachella2015 #4minutes,,1/7/15 11:56,5.52917e+17,"NY, LA",Eastern Time (US & Canada)
2412,neutral,yes,kayleyjaye,1,RT @Moriarity_A: #Coachella2015   (15 minutes).  May the odds be ever in your favor @kayleyjaye @jordansjordans @mattcirac,,1/7/15 11:51,5.52916e+17,,
2413,neutral,yes,ClaribelR07,1,RT @evergig: We could go to #Coachella2015 just to listen to #JackWhite http://t.co/7b8M2RCWj8,,1/7/15 11:47,5.52914e+17,Los Angeles,Pacific Time (US & Canada)
2414,neutral,yes,thehdiary,0,So the countdown begins #Coachella2015 http://t.co/ubX0uXyCOY,,1/7/15 11:46,5.52914e+17,London,London
2415,neutral,yes,Mitchell_Curry,0,Good luck to anyone trying to buy #coachella2015 tickets today. #MayTheForceBeWithYou,,1/7/15 11:42,5.52913e+17,Orange County,Pacific Time (US & Canada)
2416,neutral,yes,elithekidd,0,I'm not prepared for the hustle #Coachella2015,,1/7/15 11:41,5.52913e+17,Los Angeles // Marina Del Rey ,
2417,neutral,yes,BenesTheMenace,0,Is anyone else curious to why @PrettyLights &amp; @Gramatik aren't headlining #Coachella2015,,1/7/15 11:40,5.52913e+17,Chicago,Eastern Time (US & Canada)
2418,neutral,yes,kryziaaaq,1,weekend one or weekend two? #Coachella2015,,1/7/15 11:39,5.52912e+17,instagram: kryziaq,Alaska
2419,neutral,yes,KimmyGraham_,4,RT @Melisathepickle: that hour waiting game. #Coachella2015,,1/7/15 11:38,5.52912e+17,,Quito
2420,neutral,yes,MayAllves,0,Tem post http://t.co/5WDVGdSKLu post at blog #Coachella2015  http://t.co/A1MplT5Cwl,,1/7/15 11:31,5.5291e+17,"Rio de Janeiro, Brasil",Brasilia
2421,neutral,yes,effingalan,0,"I'm not good at math, but roughly 20% of #coachella2015 lineup has been through KC in the past year or will be here relatively soon.",,1/7/15 11:29,5.5291e+17,"Kansas City, MO",Central Time (US & Canada)
2422,neutral,yes,amyhoffb,0,#overheard a girl saying how excited she was for #Coachella2015 but that the only act she'd heard of was AC/DC #wastedticket #I'lltakeit,,1/7/15 11:26,5.52909e+17,,London
2423,neutral,yes,neato_itsdennis,0,Confused about how to buy tickets to #Coachella #coachella2015 ?? Heree ya go ---&gt;&gt;&gt; http://t.co/HR89GLbrel,,1/7/15 11:04,5.52904e+17,"Brooklyn, NY",Atlantic Time (Canada)
